auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
ADAM;Mon-village;année ;32918;M. Ceran;PER;0;0;96067;96075;"ire un arrete par lequel il est enjoint
h l'corcheur du village d'enterrer ses betes,
ce qu'il ne faisait gure jusqu'a present.
C'est des charognes que sortent aux grandes
chaleurs,  ce qu'a pretendu ";", les
mouches qui donnent le charbon.t6
MON VILLAGE.
Une autre nouvelle un brin plus egayante,
c'est que le pere Roux, berger, la grande Jac-
quieline et Gaspard ont ete voir Paris, la
grande ville. C"
ADAM;Mon-village;année ;32918;MON VILLAGE;MISC;0;0;96115;96126;"heur du village d'enterrer ses betes,
ce qu'il ne faisait gure jusqu'a present.
C'est des charognes que sortent aux grandes
chaleurs,  ce qu'a pretendu M. Ceran, les
mouches qui donnent le charbon.t6
";".
Une autre nouvelle un brin plus egayante,
c'est que le pere Roux, berger, la grande Jac-
quieline et Gaspard ont ete voir Paris, la
grande ville. Ca leur a coute pour eux trois,
en tout, en tout, le"
ADAM;Mon-village;année ;32918;Roux;PER;0;0;96188;96192;"esent.
C'est des charognes que sortent aux grandes
chaleurs,  ce qu'a pretendu M. Ceran, les
mouches qui donnent le charbon.t6
MON VILLAGE.
Une autre nouvelle un brin plus egayante,
c'est que le pere ";", berger, la grande Jac-
quieline et Gaspard ont ete voir Paris, la
grande ville. Ca leur a coute pour eux trois,
en tout, en tout, le voyage compris, dix-huit
francs; ils avaient emporte dans leurs p"
ADAM;Mon-village;année ;32918;"Jac-
quieline";MISC;0;0;96212;96225;"es que sortent aux grandes
chaleurs,  ce qu'a pretendu M. Ceran, les
mouches qui donnent le charbon.t6
MON VILLAGE.
Une autre nouvelle un brin plus egayante,
c'est que le pere Roux, berger, la grande ";" et Gaspard ont ete voir Paris, la
grande ville. Ca leur a coute pour eux trois,
en tout, en tout, le voyage compris, dix-huit
francs; ils avaient emporte dans leurs poches
quelques saucissons, et, po"
ADAM;Mon-village;année ;32918;Gaspard;PER;0;0;96229;96236;"x grandes
chaleurs,  ce qu'a pretendu M. Ceran, les
mouches qui donnent le charbon.t6
MON VILLAGE.
Une autre nouvelle un brin plus egayante,
c'est que le pere Roux, berger, la grande Jac-
quieline et ";" ont ete voir Paris, la
grande ville. Ca leur a coute pour eux trois,
en tout, en tout, le voyage compris, dix-huit
francs; ils avaient emporte dans leurs poches
quelques saucissons, et, pour le logem"
ADAM;Mon-village;année ;32918;Paris;LOC;48.8534951;2.3483915;96250;96255;"ce qu'a pretendu M. Ceran, les
mouches qui donnent le charbon.t6
MON VILLAGE.
Une autre nouvelle un brin plus egayante,
c'est que le pere Roux, berger, la grande Jac-
quieline et Gaspard ont ete voir ";", la
grande ville. Ca leur a coute pour eux trois,
en tout, en tout, le voyage compris, dix-huit
francs; ils avaient emporte dans leurs poches
quelques saucissons, et, pour le logement, ils
l'ont trou"
ADAM;Mon-village;année ;32918;Ca;LOC;61.0666922;-107.991707;96274;96276;"n, les
mouches qui donnent le charbon.t6
MON VILLAGE.
Une autre nouvelle un brin plus egayante,
c'est que le pere Roux, berger, la grande Jac-
quieline et Gaspard ont ete voir Paris, la
grande ville. ";" leur a coute pour eux trois,
en tout, en tout, le voyage compris, dix-huit
francs; ils avaient emporte dans leurs poches
quelques saucissons, et, pour le logement, ils
l'ont trouve chez un de leurs c"
ADAM;Mon-village;année ;32918;Roux;PER;0;0;96523;96527;" le voyage compris, dix-huit
francs; ils avaient emporte dans leurs poches
quelques saucissons, et, pour le logement, ils
l'ont trouve chez un de leurs cousins.
Sit0t qu'on a appris le retour du pere ";",
de Gaspard et puis de la grande Jacqueline,
comme bieni vous pensez, onl est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande Jacqueline"
ADAM;Mon-village;année ;32918;Gaspard;PER;0;0;96532;96539;"e compris, dix-huit
francs; ils avaient emporte dans leurs poches
quelques saucissons, et, pour le logement, ils
l'ont trouve chez un de leurs cousins.
Sit0t qu'on a appris le retour du pere Roux,
de ";" et puis de la grande Jacqueline,
comme bieni vous pensez, onl est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande Jacqueline ne veulent "
ADAM;Mon-village;année ;32918;Jacqueline;PER;0;0;96561;96571;"ls avaient emporte dans leurs poches
quelques saucissons, et, pour le logement, ils
l'ont trouve chez un de leurs cousins.
Sit0t qu'on a appris le retour du pere Roux,
de Gaspard et puis de la grande ";",
comme bieni vous pensez, onl est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande Jacqueline ne veulent rien conter
avant les veillces p"
ADAM;Mon-village;année ;32918;bieni;PER;0;0;96579;96584;" dans leurs poches
quelques saucissons, et, pour le logement, ils
l'ont trouve chez un de leurs cousins.
Sit0t qu'on a appris le retour du pere Roux,
de Gaspard et puis de la grande Jacqueline,
comme ";" vous pensez, onl est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande Jacqueline ne veulent rien conter
avant les veillces prochaines, et"
ADAM;Mon-village;année ;32918;onl;ORG;0;0;96598;96601;"quelques saucissons, et, pour le logement, ils
l'ont trouve chez un de leurs cousins.
Sit0t qu'on a appris le retour du pere Roux,
de Gaspard et puis de la grande Jacqueline,
comme bieni vous pensez, ";" est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande Jacqueline ne veulent rien conter
avant les veillces prochaines, et le pere Roux
0us"
ADAM;Mon-village; année;32918;Mlais;LOC;0;0;96641;96646;"ils
l'ont trouve chez un de leurs cousins.
Sit0t qu'on a appris le retour du pere Roux,
de Gaspard et puis de la grande Jacqueline,
comme bieni vous pensez, onl est alle les assail-
lir de questions. ";" on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande Jacqueline ne veulent rien conter
avant les veillces prochaines, et le pere Roux
0us a rcmis au dimanche suivant.
Pour lors donc,"
ADAM;Mon-village;année ;32918;Gaspard;PER;0;0;96696;96703;"a appris le retour du pere Roux,
de Gaspard et puis de la grande Jacqueline,
comme bieni vous pensez, onl est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. ";" et la
grande Jacqueline ne veulent rien conter
avant les veillces prochaines, et le pere Roux
0us a rcmis au dimanche suivant.
Pour lors donc, comme nous etions reunis
chez Clarisse Manot, le pere Ro"
ADAM;Mon-village;année ;32918;Jacqueline;PER;0;0;96717;96727;" pere Roux,
de Gaspard et puis de la grande Jacqueline,
comme bieni vous pensez, onl est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande ";" ne veulent rien conter
avant les veillces prochaines, et le pere Roux
0us a rcmis au dimanche suivant.
Pour lors donc, comme nous etions reunis
chez Clarisse Manot, le pere Roux a commence
par dire:
"
ADAM;Mon-village;année ;32918;Roux;PER;0;0;96793;96797;"sez, onl est alle les assail-
lir de questions. Mlais on n'a jamais pu leur
arracher la moindre chose. Gaspard et la
grande Jacqueline ne veulent rien conter
avant les veillces prochaines, et le pere ";"
0us a rcmis au dimanche suivant.
Pour lors donc, comme nous etions reunis
chez Clarisse Manot, le pere Roux a commence
par dire:
llMON VILLAGE.
171
- A laris qu'on fait si grand, mes cama-
rades, les"
ADAM;Mon-village;année ;32918;Clarisse Manot;PER;0;0;96877;96891;" la moindre chose. Gaspard et la
grande Jacqueline ne veulent rien conter
avant les veillces prochaines, et le pere Roux
0us a rcmis au dimanche suivant.
Pour lors donc, comme nous etions reunis
chez ";", le pere Roux a commence
par dire:
llMON VILLAGE.
171
- A laris qu'on fait si grand, mes cama-
rades, les maisons ne sont pas en nombre in-
nombrable : il y en a fameusement moins que
de, feuilles  n"
ADAM;Mon-village;année ;32918;Roux;PER;0;0;96901;96905;"rd et la
grande Jacqueline ne veulent rien conter
avant les veillces prochaines, et le pere Roux
0us a rcmis au dimanche suivant.
Pour lors donc, comme nous etions reunis
chez Clarisse Manot, le pere ";" a commence
par dire:
llMON VILLAGE.
171
- A laris qu'on fait si grand, mes cama-
rades, les maisons ne sont pas en nombre in-
nombrable : il y en a fameusement moins que
de, feuilles  nos arbres; et "
ADAM;Mon-village;année ;32918;montagne blanche;LOC;-20.2863031;57.6614154;97268;97284;"ins que
de, feuilles  nos arbres; et m'est avis que les
plus belles illuminations n'ont, malgre bien
des dires, jamais pu surpasser en beaute un
fin matin, quand le soleil se lve sur les saules
de la ";".
- En ce cas-l, que je dis, ca n'est pas
vraiment rare.
- Satane imbecilel dit le vieux berger,
je te soutiens qu'un fin matin, c'est ce qu'ily.
a de plus rare.
- Bah que je reprends en manibre de ta"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;97313;97315;"is que les
plus belles illuminations n'ont, malgre bien
des dires, jamais pu surpasser en beaute un
fin matin, quand le soleil se lve sur les saules
de la montagne blanche.
- En ce cas-l, que je dis, ";" n'est pas
vraiment rare.
- Satane imbecilel dit le vieux berger,
je te soutiens qu'un fin matin, c'est ce qu'ily.
a de plus rare.
- Bah que je reprends en manibre de ta-
quinerie, ce qu'on voit au jo"
ADAM;Mon-village;année ;32918;Satane;PER;0;0;97343;97349;"ations n'ont, malgre bien
des dires, jamais pu surpasser en beaute un
fin matin, quand le soleil se lve sur les saules
de la montagne blanche.
- En ce cas-l, que je dis, ca n'est pas
vraiment rare.
- ";" imbecilel dit le vieux berger,
je te soutiens qu'un fin matin, c'est ce qu'ily.
a de plus rare.
- Bah que je reprends en manibre de ta-
quinerie, ce qu'on voit au jour le jour ca ne
saurait etre une "
ADAM;Mon-village;année ;32918;ily;ORG;0;0;97425;97428;"uand le soleil se lve sur les saules
de la montagne blanche.
- En ce cas-l, que je dis, ca n'est pas
vraiment rare.
- Satane imbecilel dit le vieux berger,
je te soutiens qu'un fin matin, c'est ce qu'";".
a de plus rare.
- Bah que je reprends en manibre de ta-
quinerie, ce qu'on voit au jour le jour ca ne
saurait etre une rarete.
Faut pas entamer ce chapitre-la avec le
pre Roux, on le met dans des fu"
ADAM;Mon-village;année ;32918;ta-;MISC;0;0;97482;97485;"he.
- En ce cas-l, que je dis, ca n'est pas
vraiment rare.
- Satane imbecilel dit le vieux berger,
je te soutiens qu'un fin matin, c'est ce qu'ily.
a de plus rare.
- Bah que je reprends en manibre de ";"
quinerie, ce qu'on voit au jour le jour ca ne
saurait etre une rarete.
Faut pas entamer ce chapitre-la avec le
pre Roux, on le met dans des fureurs h n'enL.----
172
MON VILLAGE.
point tfinir. Les ber"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;97526;97528;"vraiment rare.
- Satane imbecilel dit le vieux berger,
je te soutiens qu'un fin matin, c'est ce qu'ily.
a de plus rare.
- Bah que je reprends en manibre de ta-
quinerie, ce qu'on voit au jour le jour ";" ne
saurait etre une rarete.
Faut pas entamer ce chapitre-la avec le
pre Roux, on le met dans des fureurs h n'enL.----
172
MON VILLAGE.
point tfinir. Les bergers, voyez-vous, j'ai sou-
vent entendu ra"
ADAM;Mon-village;année ;32918;pre Roux;PER;0;0;97597;97605;"u'un fin matin, c'est ce qu'ily.
a de plus rare.
- Bah que je reprends en manibre de ta-
quinerie, ce qu'on voit au jour le jour ca ne
saurait etre une rarete.
Faut pas entamer ce chapitre-la avec le
";", on le met dans des fureurs h n'enL.----
172
MON VILLAGE.
point tfinir. Les bergers, voyez-vous, j'ai sou-
vent entendu raconter que ca devise avec les
etoiles et le soleil; une preuve, c'est qu'ils "
ADAM;Mon-village;année ;32918;MON VILLAGE;MISC;0;0;97651;97662;" que je reprends en manibre de ta-
quinerie, ce qu'on voit au jour le jour ca ne
saurait etre une rarete.
Faut pas entamer ce chapitre-la avec le
pre Roux, on le met dans des fureurs h n'enL.----
172
";".
point tfinir. Les bergers, voyez-vous, j'ai sou-
vent entendu raconter que ca devise avec les
etoiles et le soleil; une preuve, c'est qu'ils sa-
vent l'heure rien qu' les regarder.
- As-tu vu la col"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;97739;97741;" etre une rarete.
Faut pas entamer ce chapitre-la avec le
pre Roux, on le met dans des fureurs h n'enL.----
172
MON VILLAGE.
point tfinir. Les bergers, voyez-vous, j'ai sou-
vent entendu raconter que ";" devise avec les
etoiles et le soleil; une preuve, c'est qu'ils sa-
vent l'heure rien qu' les regarder.
- As-tu vu la colonne Vend0me demanda
Manot. Est-elle fort haute
1 1
-r
- Comme environ les peup"
ADAM;Mon-village;année ;32918;Vend0me;PER;0;0;97867;97874;"nt tfinir. Les bergers, voyez-vous, j'ai sou-
vent entendu raconter que ca devise avec les
etoiles et le soleil; une preuve, c'est qu'ils sa-
vent l'heure rien qu' les regarder.
- As-tu vu la colonne ";" demanda
Manot. Est-elle fort haute
1 1
-r
- Comme environ les peupliers de notre
cimetiere, a dit le pere Roux; peut-etre
les ddpasserait-elle; il se pourrait faire meme
que ca serait parce qu'elle a"
ADAM;Mon-village;année ;32918;Manot;LOC;45.9420927;0.6361356;97883;97888;"ergers, voyez-vous, j'ai sou-
vent entendu raconter que ca devise avec les
etoiles et le soleil; une preuve, c'est qu'ils sa-
vent l'heure rien qu' les regarder.
- As-tu vu la colonne Vend0me demanda
";". Est-elle fort haute
1 1
-r
- Comme environ les peupliers de notre
cimetiere, a dit le pere Roux; peut-etre
les ddpasserait-elle; il se pourrait faire meme
que ca serait parce qu'elle aurait pousse s"
ADAM;Mon-village;année ;32918;Roux;PER;0;0;97981;97985;"ne preuve, c'est qu'ils sa-
vent l'heure rien qu' les regarder.
- As-tu vu la colonne Vend0me demanda
Manot. Est-elle fort haute
1 1
-r
- Comme environ les peupliers de notre
cimetiere, a dit le pere ";"; peut-etre
les ddpasserait-elle; il se pourrait faire meme
que ca serait parce qu'elle aurait pousse sur
plus d'os de morts...
- Et la cathedrale des gens de Paris est-
elle mieux decoree en dedans q"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;98049;98051;"-tu vu la colonne Vend0me demanda
Manot. Est-elle fort haute
1 1
-r
- Comme environ les peupliers de notre
cimetiere, a dit le pere Roux; peut-etre
les ddpasserait-elle; il se pourrait faire meme
que ";" serait parce qu'elle aurait pousse sur
plus d'os de morts...
- Et la cathedrale des gens de Paris est-
elle mieux decoree en dedans que notre eglise?
demanda Clarisse ; je me suis laisse dire qu'on
v"
ADAM;Mon-village;année ;32918;Paris;LOC;48.8534951;2.3483915;98144;98149;"rs de notre
cimetiere, a dit le pere Roux; peut-etre
les ddpasserait-elle; il se pourrait faire meme
que ca serait parce qu'elle aurait pousse sur
plus d'os de morts...
- Et la cathedrale des gens de ";" est-
elle mieux decoree en dedans que notre eglise?
demanda Clarisse ; je me suis laisse dire qu'on
voyait le ciel a travers.
- Je m'attends, repondit encore le pere
Roux, que ca n'est point les imit"
ADAM;Mon-village;année ;32918;Clarisse;PER;0;0;98210;98218;"it-elle; il se pourrait faire meme
que ca serait parce qu'elle aurait pousse sur
plus d'os de morts...
- Et la cathedrale des gens de Paris est-
elle mieux decoree en dedans que notre eglise?
demanda ";" ; je me suis laisse dire qu'on
voyait le ciel a travers.
- Je m'attends, repondit encore le pere
Roux, que ca n'est point les imitations d'e-
toiles que j'ai reluqudees au plancher qui au-----------
"
ADAM;Mon-village;année ;32918;Roux;PER;0;0;98316;98320;"t la cathedrale des gens de Paris est-
elle mieux decoree en dedans que notre eglise?
demanda Clarisse ; je me suis laisse dire qu'on
voyait le ciel a travers.
- Je m'attends, repondit encore le pere
";", que ca n'est point les imitations d'e-
toiles que j'ai reluqudees au plancher qui au-----------
M1ON VILLAGE.
173
iront pu donner une pareille idce; j'opine que
ces toiles-l, aupres des n0tres, c'es"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;98326;98328;"drale des gens de Paris est-
elle mieux decoree en dedans que notre eglise?
demanda Clarisse ; je me suis laisse dire qu'on
voyait le ciel a travers.
- Je m'attends, repondit encore le pere
Roux, que ";" n'est point les imitations d'e-
toiles que j'ai reluqudees au plancher qui au-----------
M1ON VILLAGE.
173
iront pu donner une pareille idce; j'opine que
ces toiles-l, aupres des n0tres, c'est une
 e"
ADAM;Mon-village;année ;32918;M1ON VILLAGE;MISC;0;0;98418;98430;" ; je me suis laisse dire qu'on
voyait le ciel a travers.
- Je m'attends, repondit encore le pere
Roux, que ca n'est point les imitations d'e-
toiles que j'ai reluqudees au plancher qui au-----------
";".
173
iront pu donner une pareille idce; j'opine que
ces toiles-l, aupres des n0tres, c'est une
 espece de derision. Pour decoree, elle l'est,
Clarisse.
- As-tu vu le Palais-Royal et les boule-
 vards"
ADAM;Mon-village;année ;32918;decoree;LOC;48.5749147;7.7306736;98552;98559;"ons d'e-
toiles que j'ai reluqudees au plancher qui au-----------
M1ON VILLAGE.
173
iront pu donner une pareille idce; j'opine que
ces toiles-l, aupres des n0tres, c'est une
 espece de derision. Pour ";", elle l'est,
Clarisse.
- As-tu vu le Palais-Royal et les boule-
 vards demanda Jean-Claude.
- Les boulevards, c'est un endroit oi il
passe autant de monde que dans les rues de
Mlorlincourt le jour du"
ADAM;Mon-village;année ;32918;Clarisse;LOC;47.3218858;5.0378921;98573;98581;"'ai reluqudees au plancher qui au-----------
M1ON VILLAGE.
173
iront pu donner une pareille idce; j'opine que
ces toiles-l, aupres des n0tres, c'est une
 espece de derision. Pour decoree, elle l'est,
";".
- As-tu vu le Palais-Royal et les boule-
 vards demanda Jean-Claude.
- Les boulevards, c'est un endroit oi il
passe autant de monde que dans les rues de
Mlorlincourt le jour dutirage au sort, et mem"
ADAM;Mon-village;année ;32918;Palais-Royal;LOC;48.863584700000004;2.3362042200938715;98597;98609;"er qui au-----------
M1ON VILLAGE.
173
iront pu donner une pareille idce; j'opine que
ces toiles-l, aupres des n0tres, c'est une
 espece de derision. Pour decoree, elle l'est,
Clarisse.
- As-tu vu le ";" et les boule-
 vards demanda Jean-Claude.
- Les boulevards, c'est un endroit oi il
passe autant de monde que dans les rues de
Mlorlincourt le jour dutirage au sort, et meme
les gens qu'on y rencontre"
ADAM;Mon-village;année ;32918;Jean-Claude;PER;0;0;98639;98650;"nt pu donner une pareille idce; j'opine que
ces toiles-l, aupres des n0tres, c'est une
 espece de derision. Pour decoree, elle l'est,
Clarisse.
- As-tu vu le Palais-Royal et les boule-
 vards demanda ";".
- Les boulevards, c'est un endroit oi il
passe autant de monde que dans les rues de
Mlorlincourt le jour dutirage au sort, et meme
les gens qu'on y rencontre m'ont eu un air,
[comme nous ce jour-l, "
ADAM;Mon-village; année;32918;Mlorlincourt;LOC;0;0;98736;98748;" derision. Pour decoree, elle l'est,
Clarisse.
- As-tu vu le Palais-Royal et les boule-
 vards demanda Jean-Claude.
- Les boulevards, c'est un endroit oi il
passe autant de monde que dans les rues de
";" le jour dutirage au sort, et meme
les gens qu'on y rencontre m'ont eu un air,
[comme nous ce jour-l, de n'etre que curieux
ou inquietes. Tu me parles du lalais-Royal?
] ai vu beeusee de butiues de be"
ADAM;Mon-village;année ;32918;Royal;PER;0;0;98909;98914;"monde que dans les rues de
Mlorlincourt le jour dutirage au sort, et meme
les gens qu'on y rencontre m'ont eu un air,
[comme nous ce jour-l, de n'etre que curieux
ou inquietes. Tu me parles du lalais-";"?
] ai vu beeusee de butiues de bee-
[l coup de sortes, d'horlogerie surtout, une
miette plus brillantes que celles de Mlorlin-
court. M'est avis qu'il ne s'agit pas, d'ail-
lcurs, de dire Paris pour "
ADAM;Mon-village; année;32918;butiues;LOC;0;0;98935;98942;"
Mlorlincourt le jour dutirage au sort, et meme
les gens qu'on y rencontre m'ont eu un air,
[comme nous ce jour-l, de n'etre que curieux
ou inquietes. Tu me parles du lalais-Royal?
] ai vu beeusee de ";" de bee-
[l coup de sortes, d'horlogerie surtout, une
miette plus brillantes que celles de Mlorlin-
court. M'est avis qu'il ne s'agit pas, d'ail-
lcurs, de dire Paris pour ricn. MIais il y en a
une de"
ADAM;Mon-village;année ;32918;Mlorlin-;ORG;0;0;99033;99041;" nous ce jour-l, de n'etre que curieux
ou inquietes. Tu me parles du lalais-Royal?
] ai vu beeusee de butiues de bee-
[l coup de sortes, d'horlogerie surtout, une
miette plus brillantes que celles de ";"
court. M'est avis qu'il ne s'agit pas, d'ail-
lcurs, de dire Paris pour ricn. MIais il y en a
une de boutique qui m'a rudement interloque;
je nai jamais pu parvenir  savoir ce qu'il en
etournait.----"
ADAM;Mon-village;année ;32918;Paris;LOC;48.8534951;2.3483915;99103;99108;"alais-Royal?
] ai vu beeusee de butiues de bee-
[l coup de sortes, d'horlogerie surtout, une
miette plus brillantes que celles de Mlorlin-
court. M'est avis qu'il ne s'agit pas, d'ail-
lcurs, de dire ";" pour ricn. MIais il y en a
une de boutique qui m'a rudement interloque;
je nai jamais pu parvenir  savoir ce qu'il en
etournait.--------------------------------------
17
MON VILLAGE.
- Quoil un malin"
ADAM;Mon-village;année ;32918;ricn;PER;0;0;99114;99118;"?
] ai vu beeusee de butiues de bee-
[l coup de sortes, d'horlogerie surtout, une
miette plus brillantes que celles de Mlorlin-
court. M'est avis qu'il ne s'agit pas, d'ail-
lcurs, de dire Paris pour ";". MIais il y en a
une de boutique qui m'a rudement interloque;
je nai jamais pu parvenir  savoir ce qu'il en
etournait.--------------------------------------
17
MON VILLAGE.
- Quoil un malin comme toi"
ADAM;Mon-village;année ;32918;MIais;MISC;0;0;99120;99125;" vu beeusee de butiues de bee-
[l coup de sortes, d'horlogerie surtout, une
miette plus brillantes que celles de Mlorlin-
court. M'est avis qu'il ne s'agit pas, d'ail-
lcurs, de dire Paris pour ricn. ";" il y en a
une de boutique qui m'a rudement interloque;
je nai jamais pu parvenir  savoir ce qu'il en
etournait.--------------------------------------
17
MON VILLAGE.
- Quoil un malin comme toi, dit J"
ADAM;Mon-village;année ;32918;MON VILLAGE;MISC;0;0;99279;99290;", d'ail-
lcurs, de dire Paris pour ricn. MIais il y en a
une de boutique qui m'a rudement interloque;
je nai jamais pu parvenir  savoir ce qu'il en
etournait.--------------------------------------
17
";".
- Quoil un malin comme toi, dit Jean
Claude; tu as deshonore Saint-Brunelle Fal-
lait demander.
- Ainsi j'ai fait, dit le vieux berger, parce
qu'en verite,  force de tourner alentour de
cette boutiq"
ADAM;Mon-village;année ;32918;- Quoil;LOC;-41.2902475;174.7742611;99292;99299;"s, de dire Paris pour ricn. MIais il y en a
une de boutique qui m'a rudement interloque;
je nai jamais pu parvenir  savoir ce qu'il en
etournait.--------------------------------------
17
MON VILLAGE.
";" un malin comme toi, dit Jean
Claude; tu as deshonore Saint-Brunelle Fal-
lait demander.
- Ainsi j'ai fait, dit le vieux berger, parce
qu'en verite,  force de tourner alentour de
cette boutique-l, je "
ADAM;Mon-village;année ;32918;"Jean
Claude";PER;0;0;99324;99335;"s il y en a
une de boutique qui m'a rudement interloque;
je nai jamais pu parvenir  savoir ce qu'il en
etournait.--------------------------------------
17
MON VILLAGE.
- Quoil un malin comme toi, dit ";"; tu as deshonore Saint-Brunelle Fal-
lait demander.
- Ainsi j'ai fait, dit le vieux berger, parce
qu'en verite,  force de tourner alentour de
cette boutique-l, je commencais a m'ahurir.
C'etait une b"
ADAM;Mon-village;année ;32918;verite;PER;0;0;99440;99446;"-----------------------------------
17
MON VILLAGE.
- Quoil un malin comme toi, dit Jean
Claude; tu as deshonore Saint-Brunelle Fal-
lait demander.
- Ainsi j'ai fait, dit le vieux berger, parce
qu'en ";",  force de tourner alentour de
cette boutique-l, je commencais a m'ahurir.
C'etait une boutique o on ne voyait que des
piles de pieces d'or et puis du papier d'ar-
gent. lIl n'y avait qu'un monsieur "
ADAM;Mon-village; année;32918;commencais;LOC;0;0;99499;99509;" un malin comme toi, dit Jean
Claude; tu as deshonore Saint-Brunelle Fal-
lait demander.
- Ainsi j'ai fait, dit le vieux berger, parce
qu'en verite,  force de tourner alentour de
cette boutique-l, je ";" a m'ahurir.
C'etait une boutique o on ne voyait que des
piles de pieces d'or et puis du papier d'ar-
gent. lIl n'y avait qu'un monsieur dedans, et
il me parut bien honnete au travers de ses
carreaux."
ADAM;Mon-village;année ;32918;ahurir;PER;0;0;99514;99520;" toi, dit Jean
Claude; tu as deshonore Saint-Brunelle Fal-
lait demander.
- Ainsi j'ai fait, dit le vieux berger, parce
qu'en verite,  force de tourner alentour de
cette boutique-l, je commencais a m'";".
C'etait une boutique o on ne voyait que des
piles de pieces d'or et puis du papier d'ar-
gent. lIl n'y avait qu'un monsieur dedans, et
il me parut bien honnete au travers de ses
carreaux. Adonc, voi"
ADAM;Mon-village;année ;32918;Adonc;PER;0;0;99710;99715;"a m'ahurir.
C'etait une boutique o on ne voyait que des
piles de pieces d'or et puis du papier d'ar-
gent. lIl n'y avait qu'un monsieur dedans, et
il me parut bien honnete au travers de ses
carreaux. ";", voila que je me decide h
entrer.
- Qu'est- ce vous voulez, mon brave
homme  qu'il m'a demande tout de suite que
j'eus ouvert la porte.
- lExcusez, Monsieur, que je lui dis hon-
netement; je suis en "
ADAM;Mon-village;année ;32918;Monsieur;PER;0;0;99864;99872;"arut bien honnete au travers de ses
carreaux. Adonc, voila que je me decide h
entrer.
- Qu'est- ce vous voulez, mon brave
homme  qu'il m'a demande tout de suite que
j'eus ouvert la porte.
- lExcusez, ";", que je lui dis hon-
netement; je suis en peine de savoir comme
ca simplement ce que vous vendez?
--P
MON VILLAGE.
175
- Je vends des tetes d'anes, mon brave
homme, qu'il me repond d'un ton de malhon"
ADAM;Mon-village;année ;32918;ca;MISC;0;0;99937;99939;"de h
entrer.
- Qu'est- ce vous voulez, mon brave
homme  qu'il m'a demande tout de suite que
j'eus ouvert la porte.
- lExcusez, Monsieur, que je lui dis hon-
netement; je suis en peine de savoir comme
";" simplement ce que vous vendez?
--P
MON VILLAGE.
175
- Je vends des tetes d'anes, mon brave
homme, qu'il me repond d'un ton de malhon-
ntete pour se gausser de moi.
Sans m'ebaloufrer et tout en repren"
ADAM;Mon-village;année ;32918;MON VILLAGE;MISC;0;0;99975;99986;" mon brave
homme  qu'il m'a demande tout de suite que
j'eus ouvert la porte.
- lExcusez, Monsieur, que je lui dis hon-
netement; je suis en peine de savoir comme
ca simplement ce que vous vendez?
--P
";".
175
- Je vends des tetes d'anes, mon brave
homme, qu'il me repond d'un ton de malhon-
ntete pour se gausser de moi.
Sans m'ebaloufrer et tout en reprenant le
chemin de la rue, je dis au Parisien:
- "
ADAM;Mon-village;année ;32918;Parisien;LOC;43.6057723;-0.16353;100174;100182;"
MON VILLAGE.
175
- Je vends des tetes d'anes, mon brave
homme, qu'il me repond d'un ton de malhon-
ntete pour se gausser de moi.
Sans m'ebaloufrer et tout en reprenant le
chemin de la rue, je dis au ";":
- A mon idce, Monsicur, vous devez en
avoir un cruel debit, de vos tetes d'nes, car
je n'en vois plus qu'une dans votre boutique.
- Bioenl cria Jean-Claude, tu as joliment
rpondul Fallait prouver au"
ADAM;Mon-village;année ;32918;Monsicur;MISC;0;0;100198;100206;"ends des tetes d'anes, mon brave
homme, qu'il me repond d'un ton de malhon-
ntete pour se gausser de moi.
Sans m'ebaloufrer et tout en reprenant le
chemin de la rue, je dis au Parisien:
- A mon idce, ";", vous devez en
avoir un cruel debit, de vos tetes d'nes, car
je n'en vois plus qu'une dans votre boutique.
- Bioenl cria Jean-Claude, tu as joliment
rpondul Fallait prouver aux Parisiens qu'on
n'est "
