auteur;titre;annee;nb_tokens_texte;Entite;Label;latitude;longitude;caractere_debut;caractere_fin;contexte_gauche;contexte_droit
DAUDET;petit-chose;année ;117009;Daniel;PER;None ;None;459325;459331;"visage pour rassurer les moribonds, ne put
pas tenir sur mes joues, et je vins tomber à genoux près du canapé,
en versant un torrent de larmes.

Jacques se tourna vers moi péniblement :

— C’est toi, ";". Tu as rencontré le médecin, n'est-ce pas?
Je lui avais pourtant bien recommandé de ne pas t’effrayer, àce gros-
A. Mais je vois à ton air qu’il n’en a rien fait et que tu sais tout...
Donne-moi ta m"
DAUDET;petit-chose;année ;117009;Donne-moi ta main;MISC;None ;None;459517;459534;"st toi, Daniel. Tu as rencontré le médecin, n'est-ce pas?
Je lui avais pourtant bien recommandé de ne pas t’effrayer, àce gros-
A. Mais je vois à ton air qu’il n’en a rien fait et que tu sais tout...
";", frérot.. Qui diable se serait douté d’une chose
pareille ? Il y a des gens qui vont à Nice pour guérir leur maladie de
poitrine; moi, je suis allé en chercher une. C’est tout à fait original...
Ah! "
DAUDET;petit-chose;année ;117009;Nice;LOC;43.7009358;7.2683912;459622;459626;" t’effrayer, àce gros-
A. Mais je vois à ton air qu’il n’en a rien fait et que tu sais tout...
Donne-moi ta main, frérot.. Qui diable se serait douté d’une chose
pareille ? Il y a des gens qui vont à ";" pour guérir leur maladie de
poitrine; moi, je suis allé en chercher une. C’est tout à fait original...
Ah! tu sais! si tu te désoles, tu vas m’enlever tout mon courage ; je
ne suis déjà pas si vailla"
DAUDET;petit-chose;année ;117009;Ah!;MISC;None ;None;459730;459733;"main, frérot.. Qui diable se serait douté d’une chose
pareille ? Il y a des gens qui vont à Nice pour guérir leur maladie de
poitrine; moi, je suis allé en chercher une. C’est tout à fait original...
";" tu sais! si tu te désoles, tu vas m’enlever tout mon courage ; je
ne suis déjà pas si vaillant. Ce matin, après ton départ, j'ai compris
que cela se gâtait. J'ai envoyé chercher le curé de Saint-Pier"
DAUDET;petit-chose;année ;117009;Saint-Pierre;LOC;48.3832725;7.4718731;459923;459935;"nal...
Ah! tu sais! si tu te désoles, tu vas m’enlever tout mon courage ; je
ne suis déjà pas si vaillant. Ce matin, après ton départ, j'ai compris
que cela se gâtait. J'ai envoyé chercher le curé de ";"; il est
venu me voir et reviendra tout à l’heure m’apporter les sacrements.…
Cela fera plaisir à notre mère, tu comprends! C’est un bon homme,
ce curé. Il s’appelle comme ton ami du collège de Sarlan"
DAUDET;petit-chose;année ;117009;Sarlande;LOC;45.4508276;1.1166957;460129;460137;"Pierre; il est
venu me voir et reviendra tout à l’heure m’apporter les sacrements.…
Cela fera plaisir à notre mère, tu comprends! C’est un bon homme,
ce curé. Il s’appelle comme ton ami du collège de ";".

Il n’en put pas dire plus long et se renversa sur l’oreiller, en fer-
mant les yeux. Je crus qu’il allait mourir, et je me mis à crier bien
fort : « Jacques! Jacques! mon amil...» De la main, sans "
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;460289;460296;"l s’appelle comme ton ami du collège de Sarlande.

Il n’en put pas dire plus long et se renversa sur l’oreiller, en fer-
mant les yeux. Je crus qu’il allait mourir, et je me mis à crier bien
fort : « ";"! Jacques! mon amil...» De la main, sans parler, il me
fit : « Chut! chut!» à plusieurs reprises.

À ce moment, la porte s’ouvrit, M. Pilois entra dans la chambre
suivi d’un gros homme qui roula comme"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;460298;460305;"le comme ton ami du collège de Sarlande.

Il n’en put pas dire plus long et se renversa sur l’oreiller, en fer-
mant les yeux. Je crus qu’il allait mourir, et je me mis à crier bien
fort : « Jacques! ";"! mon amil...» De la main, sans parler, il me
fit : « Chut! chut!» à plusieurs reprises.

À ce moment, la porte s’ouvrit, M. Pilois entra dans la chambre
suivi d’un gros homme qui roula comme une boul"
DAUDET;petit-chose;année ;117009;Chut!;MISC;None ;None;460359;460364;"e plus long et se renversa sur l’oreiller, en fer-
mant les yeux. Je crus qu’il allait mourir, et je me mis à crier bien
fort : « Jacques! Jacques! mon amil...» De la main, sans parler, il me
fit : « ";" chut!» à plusieurs reprises.

À ce moment, la porte s’ouvrit, M. Pilois entra dans la chambre
suivi d’un gros homme qui roula comme une boule vers le canapé en
criant : «Qu'est-ce que j'apprends, mon"
DAUDET;petit-chose;année ;117009;M. Pilois;PER;None ;None;460427;460436;" crus qu’il allait mourir, et je me mis à crier bien
fort : « Jacques! Jacques! mon amil...» De la main, sans parler, il me
fit : « Chut! chut!» à plusieurs reprises.

À ce moment, la porte s’ouvrit, ";" entra dans la chambre
suivi d’un gros homme qui roula comme une boule vers le canapé en
criant : «Qu'est-ce que j'apprends, monsieur Jacques ?… C’est bien
le cas de le dire. à

— Bonjour, Pierrottel "
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;460570;460577;"» à plusieurs reprises.

À ce moment, la porte s’ouvrit, M. Pilois entra dans la chambre
suivi d’un gros homme qui roula comme une boule vers le canapé en
criant : «Qu'est-ce que j'apprends, monsieur ";" ?… C’est bien
le cas de le dire. à

— Bonjour, Pierrottel dit Jacques en rouvrant les yeux; bonjour,

as 0

ne

238 LE PETIT CHOSE

do

 

 

 

nn ee re

mon vieil ami! J'étais bien sûr que vous vi"
DAUDET;petit-chose;année ;117009;Pierrottel;ORG;None ;None;460625;460635;", M. Pilois entra dans la chambre
suivi d’un gros homme qui roula comme une boule vers le canapé en
criant : «Qu'est-ce que j'apprends, monsieur Jacques ?… C’est bien
le cas de le dire. à

— Bonjour, ";" dit Jacques en rouvrant les yeux; bonjour,

as 0

ne

238 LE PETIT CHOSE

do

 

 

 

nn ee re

mon vieil ami! J'étais bien sûr que vous viendriez au premier signe.
Laisse-le mettre là, Daniel : no"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;460640;460647;"ra dans la chambre
suivi d’un gros homme qui roula comme une boule vers le canapé en
criant : «Qu'est-ce que j'apprends, monsieur Jacques ?… C’est bien
le cas de le dire. à

— Bonjour, Pierrottel dit ";" en rouvrant les yeux; bonjour,

as 0

ne

238 LE PETIT CHOSE

do

 

 

 

nn ee re

mon vieil ami! J'étais bien sûr que vous viendriez au premier signe.
Laisse-le mettre là, Daniel : nous avons à c"
DAUDET;petit-chose;année ;117009;Daniel;PER;None ;None;460824;460830;" Pierrottel dit Jacques en rouvrant les yeux; bonjour,

as 0

ne

238 LE PETIT CHOSE

do

 

 

 

nn ee re

mon vieil ami! J'étais bien sûr que vous viendriez au premier signe.
Laisse-le mettre là, ";" : nous avons à causer tous les deux.

Pierrotte pencha sa grosse tête jusqu'aux lèvres pâles du moribond,
et ils restèrent ainsi un long moment à s’entretenir à voix basse...
Moi, je regardais, immob"
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;460869;460878;" bonjour,

as 0

ne

238 LE PETIT CHOSE

do

 

 

 

nn ee re

mon vieil ami! J'étais bien sûr que vous viendriez au premier signe.
Laisse-le mettre là, Daniel : nous avons à causer tous les deux.

";" pencha sa grosse tête jusqu'aux lèvres pâles du moribond,
et ils restèrent ainsi un long moment à s’entretenir à voix basse...
Moi, je regardais, immobile au milieu de la chambre. J'avais encore
mes "
DAUDET;petit-chose;année ;117009;Moi, je regardais;MISC;None ;None;461006;461023;"sse-le mettre là, Daniel : nous avons à causer tous les deux.

Pierrotte pencha sa grosse tête jusqu'aux lèvres pâles du moribond,
et ils restèrent ainsi un long moment à s’entretenir à voix basse...
";", immobile au milieu de la chambre. J'avais encore
mes livres sous le bras. M. Pilois me les enleva doucement, en me disant
quelque chose que je n’entendis pas ; puis il alla allumer les bougies
et me"
DAUDET;petit-chose;année ;117009;M. Pilois;PER;None ;None;461099;461108;"e jusqu'aux lèvres pâles du moribond,
et ils restèrent ainsi un long moment à s’entretenir à voix basse...
Moi, je regardais, immobile au milieu de la chambre. J'avais encore
mes livres sous le bras. ";" me les enleva doucement, en me disant
quelque chose que je n’entendis pas ; puis il alla allumer les bougies
et mettre sur la table une grande serviette blanche. En moi-même je
me disais : «Pourquoi "
DAUDET;petit-chose;année ;117009;Est;LOC;58.7523778;25.3319078;461327;461330;"ement, en me disant
quelque chose que je n’entendis pas ; puis il alla allumer les bougies
et mettre sur la table une grande serviette blanche. En moi-même je
me disais : «Pourquoi met-il le couvert? ";"-ce que nous allons
dîner ?.. mais je n’ai pas faim!»

La nuit tombait. Dehors, dans le jardin, des personnes de l’hôtel
se faisaient des signes en regardant nos fenêtres. Jacques et Pierrotte
causaie"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;461502;461509;"rquoi met-il le couvert? Est-ce que nous allons
dîner ?.. mais je n’ai pas faim!»

La nuit tombait. Dehors, dans le jardin, des personnes de l’hôtel
se faisaient des signes en regardant nos fenêtres. ";" et Pierrotte
causaient toujours. De temps en temps, j’entendais le Cévenol dire
avec sa grosse voix pleine de larmes : «Oui, monsieur Jacques. Oui,
monsieur Jacques...» Mais je n’osais pas m’approche"
DAUDET;petit-chose;année ;117009;Pierrotte;PER;None ;None;461513;461522;"l le couvert? Est-ce que nous allons
dîner ?.. mais je n’ai pas faim!»

La nuit tombait. Dehors, dans le jardin, des personnes de l’hôtel
se faisaient des signes en regardant nos fenêtres. Jacques et ";"
causaient toujours. De temps en temps, j’entendais le Cévenol dire
avec sa grosse voix pleine de larmes : «Oui, monsieur Jacques. Oui,
monsieur Jacques...» Mais je n’osais pas m’approcher.… A la fin,"
DAUDET;petit-chose;année ;117009;Cévenol;MISC;None ;None;461577;461584;"faim!»

La nuit tombait. Dehors, dans le jardin, des personnes de l’hôtel
se faisaient des signes en regardant nos fenêtres. Jacques et Pierrotte
causaient toujours. De temps en temps, j’entendais le ";" dire
avec sa grosse voix pleine de larmes : «Oui, monsieur Jacques. Oui,
monsieur Jacques...» Mais je n’osais pas m’approcher.… A la fin,
pourtant, Jacques m’appela et me fit mettre à son chevet, à c"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;461644;461651;"’hôtel
se faisaient des signes en regardant nos fenêtres. Jacques et Pierrotte
causaient toujours. De temps en temps, j’entendais le Cévenol dire
avec sa grosse voix pleine de larmes : «Oui, monsieur ";". Oui,
monsieur Jacques...» Mais je n’osais pas m’approcher.… A la fin,
pourtant, Jacques m’appela et me fit mettre à son chevet, à côté de
Pierrotte :

— Daniel, mon chéri, me dit-il, après une longu"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;461667;461674;" signes en regardant nos fenêtres. Jacques et Pierrotte
causaient toujours. De temps en temps, j’entendais le Cévenol dire
avec sa grosse voix pleine de larmes : «Oui, monsieur Jacques. Oui,
monsieur ";"...» Mais je n’osais pas m’approcher.… A la fin,
pourtant, Jacques m’appela et me fit mettre à son chevet, à côté de
Pierrotte :

— Daniel, mon chéri, me dit-il, après une longue pause, je suis
bien t"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;461733;461740;"toujours. De temps en temps, j’entendais le Cévenol dire
avec sa grosse voix pleine de larmes : «Oui, monsieur Jacques. Oui,
monsieur Jacques...» Mais je n’osais pas m’approcher.… A la fin,
pourtant, ";" m’appela et me fit mettre à son chevet, à côté de
Pierrotte :

— Daniel, mon chéri, me dit-il, après une longue pause, je suis
bien triste d’être obligé de te quitter; mais une chose me console :
je "
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;461791;461800;"vec sa grosse voix pleine de larmes : «Oui, monsieur Jacques. Oui,
monsieur Jacques...» Mais je n’osais pas m’approcher.… A la fin,
pourtant, Jacques m’appela et me fit mettre à son chevet, à côté de
";" :

— Daniel, mon chéri, me dit-il, après une longue pause, je suis
bien triste d’être obligé de te quitter; mais une chose me console :
je ne te laisse pas seul dans la vie... Il te restera Pierrotte"
DAUDET;petit-chose;année ;117009;Daniel;PER;None ;None;461806;461812;"oix pleine de larmes : «Oui, monsieur Jacques. Oui,
monsieur Jacques...» Mais je n’osais pas m’approcher.… A la fin,
pourtant, Jacques m’appela et me fit mettre à son chevet, à côté de
Pierrotte :

— ";", mon chéri, me dit-il, après une longue pause, je suis
bien triste d’être obligé de te quitter; mais une chose me console :
je ne te laisse pas seul dans la vie... Il te restera Pierrotte, le bon
Pie"
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;461991;462000;"Pierrotte :

— Daniel, mon chéri, me dit-il, après une longue pause, je suis
bien triste d’être obligé de te quitter; mais une chose me console :
je ne te laisse pas seul dans la vie... Il te restera ";", le bon
Pierrotte, qui te pardonne et s’engage à me remplacer près de toi...

— Oh! oui! monsieur Jacques, je m'engage. c’est bien le cas de
le dire. je m'engage.

— Vois-tu! mon pauvre petit, contin"
DAUDET;petit-chose;année ;117009;Pierrotte;LOC;43.672551;-0.449427;462009;462018;"iel, mon chéri, me dit-il, après une longue pause, je suis
bien triste d’être obligé de te quitter; mais une chose me console :
je ne te laisse pas seul dans la vie... Il te restera Pierrotte, le bon
";", qui te pardonne et s’engage à me remplacer près de toi...

— Oh! oui! monsieur Jacques, je m'engage. c’est bien le cas de
le dire. je m'engage.

— Vois-tu! mon pauvre petit, continua la mère Jacques"
DAUDET;petit-chose;année ;117009;Oh!;MISC;None ;None;462081;462084;"’être obligé de te quitter; mais une chose me console :
je ne te laisse pas seul dans la vie... Il te restera Pierrotte, le bon
Pierrotte, qui te pardonne et s’engage à me remplacer près de toi...

— ";" oui! monsieur Jacques, je m'engage. c’est bien le cas de
le dire. je m'engage.

— Vois-tu! mon pauvre petit, continua la mère Jacques, jamais.
à toi seul tu ne parviendrais à reconstruire le foyer. C"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;462099;462106;" quitter; mais une chose me console :
je ne te laisse pas seul dans la vie... Il te restera Pierrotte, le bon
Pierrotte, qui te pardonne et s’engage à me remplacer près de toi...

— Oh! oui! monsieur ";", je m'engage. c’est bien le cas de
le dire. je m'engage.

— Vois-tu! mon pauvre petit, continua la mère Jacques, jamais.
à toi seul tu ne parviendrais à reconstruire le foyer. Ce n’est pas pour
te fa"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;462211;462218;"errotte, qui te pardonne et s’engage à me remplacer près de toi...

— Oh! oui! monsieur Jacques, je m'engage. c’est bien le cas de
le dire. je m'engage.

— Vois-tu! mon pauvre petit, continua la mère ";", jamais.
à toi seul tu ne parviendrais à reconstruire le foyer. Ce n’est pas pour
te faire de la peine, mais tu es un mauvais reconstructeur de foyer.
Seulement, je crois qu’aidé de Pierrotte tu parv"
DAUDET;petit-chose;année ;117009;Pierrotte tu parviendras;ORG;None ;None;462401;462425;"a la mère Jacques, jamais.
à toi seul tu ne parviendrais à reconstruire le foyer. Ce n’est pas pour
te faire de la peine, mais tu es un mauvais reconstructeur de foyer.
Seulement, je crois qu’aidé de ";" à réaliser notre
rêve. Je ne te demande pas d’essayer de devenir un homme; je pense,
comme l'abbé Germane, que tu seras un enfant toute ta vie. Mais je
te supplie d’être toujours un bon enfant, un br"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;462519;462531;"ne, mais tu es un mauvais reconstructeur de foyer.
Seulement, je crois qu’aidé de Pierrotte tu parviendras à réaliser notre
rêve. Je ne te demande pas d’essayer de devenir un homme; je pense,
comme l'";", que tu seras un enfant toute ta vie. Mais je
te supplie d’être toujours un bon enfant, un brave enfant, et surtout.
approche un peu, que je te dise ça dans l'oreille. et surtout de ne pas.
faire ple"
DAUDET;petit-chose;année ;117009;Mme Eyssette;PER;None ;None;463058;463070;"as à papa et à maman. Seulement
il faudra leur apprendre la chose par morceaux... En une seule fois cela
leur ferait trop de mal Comprends-tu, maintenant, pourquoi je

 

239

 

n'ai pas fait venir ";" ? je ne voulais pas qu’elle fût là. Ce
sont de trop mauvais moments pour les mères. À

Il s’interrompit et regarda du côté de la porte.

— Voilà le bon Dieu! dit-il en souriant. Et il nous fit signe "
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;463561;463568;"cierges, l’hostie et les saintes huiles prirent place. Après quoi, le
prêtre s’approcha du lit, et la cérémonie commença...

Quand ce fut fini, — oh! que le temps me sembla long! — quand
ce fut fini, ";" m’appela doucement près de lui :

— Embrasse-moi, me dit-il; et sa voix était si faible qu’il avait
l'air de me parler de loin. Il devait être loin en effet, depuis tantôt
douze heures que l’horrible"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;464524;464531;"gita son pauvre corps
des pieds à la tête. Je vis ses yeux s’ouvrir et regarder autour d’eux
pour chercher quelqu'un; et, comme je me penchais sur lui, je l’entendis
dire deux fois très doucement : « ";", tu es un âne... Jacques, tu
es un âne!» puis rien. il était mort...

.… Oh! le rêve!

Il fit grand vent cette nuit-là. Décembre envoyait des poignées de
grésil contre les vitres. Sur la table au bou"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;464549;464556;" pieds à la tête. Je vis ses yeux s’ouvrir et regarder autour d’eux
pour chercher quelqu'un; et, comme je me penchais sur lui, je l’entendis
dire deux fois très doucement : « Jacques, tu es un âne... ";", tu
es un âne!» puis rien. il était mort...

.… Oh! le rêve!

Il fit grand vent cette nuit-là. Décembre envoyait des poignées de
grésil contre les vitres. Sur la table au bout de la chambre, un chris"
DAUDET;petit-chose;année ;117009;Oh!;MISC;None ;None;464605;464608;"utour d’eux
pour chercher quelqu'un; et, comme je me penchais sur lui, je l’entendis
dire deux fois très doucement : « Jacques, tu es un âne... Jacques, tu
es un âne!» puis rien. il était mort...

.… ";" le rêve!

Il fit grand vent cette nuit-là. Décembre envoyait des poignées de
grésil contre les vitres. Sur la table au bout de la chambre, un christ
d’argent flambait entre deux bougies. À genoux dev"
DAUDET;petit-chose;année ;117009;Décembre;MISC;None ;None;464652;464660;"je me penchais sur lui, je l’entendis
dire deux fois très doucement : « Jacques, tu es un âne... Jacques, tu
es un âne!» puis rien. il était mort...

.… Oh! le rêve!

Il fit grand vent cette nuit-là. ";" envoyait des poignées de
grésil contre les vitres. Sur la table au bout de la chambre, un christ
d’argent flambait entre deux bougies. À genoux devant le Christ, un
prêtre que je ne connaissais pas p"
DAUDET;petit-chose;année ;117009;Christ;PER;None ;None;464815;464821;"e!

Il fit grand vent cette nuit-là. Décembre envoyait des poignées de
grésil contre les vitres. Sur la table au bout de la chambre, un christ
d’argent flambait entre deux bougies. À genoux devant le ";", un
prêtre que je ne connaissais pas priait d’une voix forte, dans le bruit du
vent... Moi, je ne priais pas; je ne pleurais pas non plus. Je n'avais
qu’une idée, une idée fixe, c’était de réchauffer"
DAUDET;petit-chose;année ;117009;Ià-bas;LOC;50.71135685;7.125253430844767;465222;465228;"la main de mon bien-
aimé que je tenais étroitement serrée dans les miennes. Hélas! plus le
matin approchait, plus cette main devenait lourde et de glace.

Tout à coup le prêtre qui récitait du latin ";", devant le christ,
se leva et vint me frapper sur l’épaule.

— Essaye de prier, me dit-il... Cela te fera du bien.

Alors seulement je le reconnus. C'était mon vieil ami du collège de

 

ï
fi

240 "
DAUDET;petit-chose;année ;117009;christ;PER;None ;None;465240;465246;"n-
aimé que je tenais étroitement serrée dans les miennes. Hélas! plus le
matin approchait, plus cette main devenait lourde et de glace.

Tout à coup le prêtre qui récitait du latin Ià-bas, devant le ";",
se leva et vint me frapper sur l’épaule.

— Essaye de prier, me dit-il... Cela te fera du bien.

Alors seulement je le reconnus. C'était mon vieil ami du collège de

 

ï
fi

240 LE PETIT CHOSE

EU"
DAUDET;petit-chose;année ;117009;Sarlande;MISC;None ;None;465451;465459;"leva et vint me frapper sur l’épaule.

— Essaye de prier, me dit-il... Cela te fera du bien.

Alors seulement je le reconnus. C'était mon vieil ami du collège de

 

ï
fi

240 LE PETIT CHOSE

EU

 

";", l’abbé Germane lui-même, avec sa belle figure mutilée et son
air de dragon en soutane. La souffrance m'avait tellement anéanti que
je ne fus pas étonné de le voir. Cela me parut tout simple. Mais vo"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;465463;465475;" me frapper sur l’épaule.

— Essaye de prier, me dit-il... Cela te fera du bien.

Alors seulement je le reconnus. C'était mon vieil ami du collège de

 

ï
fi

240 LE PETIT CHOSE

EU

 

Sarlande, l’";" lui-même, avec sa belle figure mutilée et son
air de dragon en soutane. La souffrance m'avait tellement anéanti que
je ne fus pas étonné de le voir. Cela me parut tout simple. Mais voici
comment il é"
DAUDET;petit-chose;année ;117009;Chose;PER;None ;None;465705;465710;"e mutilée et son
air de dragon en soutane. La souffrance m'avait tellement anéanti que
je ne fus pas étonné de le voir. Cela me parut tout simple. Mais voici
comment il était là.

Le jour où le petit ";" quittait le collège, l’abbé Germane lui
avait dit : «J’ai bien un frère à Paris, un brave homme de prêtre...
mais baste! à quoi bon te donner son adresse? Je suis sûr que tu
n'’irais pas.» Voyez un p"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;465734;465746;"n en soutane. La souffrance m'avait tellement anéanti que
je ne fus pas étonné de le voir. Cela me parut tout simple. Mais voici
comment il était là.

Le jour où le petit Chose quittait le collège, l’";" lui
avait dit : «J’ai bien un frère à Paris, un brave homme de prêtre...
mais baste! à quoi bon te donner son adresse? Je suis sûr que tu
n'’irais pas.» Voyez un peu la destinée! Ce frère de l’abbé é"
DAUDET;petit-chose;année ;117009;Paris;LOC;48.8534951;2.3483915;465785;465790;"ti que
je ne fus pas étonné de le voir. Cela me parut tout simple. Mais voici
comment il était là.

Le jour où le petit Chose quittait le collège, l’abbé Germane lui
avait dit : «J’ai bien un frère à ";", un brave homme de prêtre...
mais baste! à quoi bon te donner son adresse? Je suis sûr que tu
n'’irais pas.» Voyez un peu la destinée! Ce frère de l’abbé était curé de
l’église Saint-Pierre à Montmar"
DAUDET;petit-chose;année ;117009;église Saint-Pierre;LOC;45.58222565;-0.8333418501908325;465961;465980;": «J’ai bien un frère à Paris, un brave homme de prêtre...
mais baste! à quoi bon te donner son adresse? Je suis sûr que tu
n'’irais pas.» Voyez un peu la destinée! Ce frère de l’abbé était curé de
l’";" à Montmartre, et c’est lui que la pauvre mère
Jacques avait appelé à son lit de mort. Juste à ce moment, il se trouvait
que l’abbé Germane était de passage à Paris et logeait au presbytère.
Le soir d"
DAUDET;petit-chose;année ;117009;Montmartre;LOC;48.8867054;2.3415715;465983;465993;"à Paris, un brave homme de prêtre...
mais baste! à quoi bon te donner son adresse? Je suis sûr que tu
n'’irais pas.» Voyez un peu la destinée! Ce frère de l’abbé était curé de
l’église Saint-Pierre à ";", et c’est lui que la pauvre mère
Jacques avait appelé à son lit de mort. Juste à ce moment, il se trouvait
que l’abbé Germane était de passage à Paris et logeait au presbytère.
Le soir du 4 décembre,"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;466027;466034;"ste! à quoi bon te donner son adresse? Je suis sûr que tu
n'’irais pas.» Voyez un peu la destinée! Ce frère de l’abbé était curé de
l’église Saint-Pierre à Montmartre, et c’est lui que la pauvre mère
";" avait appelé à son lit de mort. Juste à ce moment, il se trouvait
que l’abbé Germane était de passage à Paris et logeait au presbytère.
Le soir du 4 décembre, son frère lui dit en rentrant :

— Je vi"
DAUDET;petit-chose;année ;117009;abbé Germane;PER;None ;None;466107;466119;"n peu la destinée! Ce frère de l’abbé était curé de
l’église Saint-Pierre à Montmartre, et c’est lui que la pauvre mère
Jacques avait appelé à son lit de mort. Juste à ce moment, il se trouvait
que l’";" était de passage à Paris et logeait au presbytère.
Le soir du 4 décembre, son frère lui dit en rentrant :

— Je viens de porter l’extrême-onction à un malheureux enfant
qui meurt tout près d'ici. Il "
DAUDET;petit-chose;année ;117009;Paris;LOC;48.8534951;2.3483915;466139;466144;"’abbé était curé de
l’église Saint-Pierre à Montmartre, et c’est lui que la pauvre mère
Jacques avait appelé à son lit de mort. Juste à ce moment, il se trouvait
que l’abbé Germane était de passage à ";" et logeait au presbytère.
Le soir du 4 décembre, son frère lui dit en rentrant :

— Je viens de porter l’extrême-onction à un malheureux enfant
qui meurt tout près d'ici. Il faudra prier pour lui, l’"
DAUDET;petit-chose;année ;117009;Com-;MISC;None ;None;466412;466416;"en rentrant :

— Je viens de porter l’extrême-onction à un malheureux enfant
qui meurt tout près d'ici. Il faudra prier pour lui, l’abbé!

L'abbé répondit : « J’y penserai demain, en disant ma messe. ";"
ment s’appelle-t-il ?…

— Attends. c’est un nom du Midi, assez difficile à retenir.
Jacques Eyssette… Oui, c’est cela. Jacques Eyssette.

Ce nom rappela à l’abbé certain petit pion de sa connaissance"
DAUDET;petit-chose;année ;117009;Attends;MISC;None ;None;466443;466450;"rter l’extrême-onction à un malheureux enfant
qui meurt tout près d'ici. Il faudra prier pour lui, l’abbé!

L'abbé répondit : « J’y penserai demain, en disant ma messe. Com-
ment s’appelle-t-il ?…

— ";". c’est un nom du Midi, assez difficile à retenir.
Jacques Eyssette… Oui, c’est cela. Jacques Eyssette.

Ce nom rappela à l’abbé certain petit pion de sa connaissance; et
sans perdre une minute il cou"
DAUDET;petit-chose;année ;117009;Midi;LOC;16.171997;42.878637;466468;466472;"un malheureux enfant
qui meurt tout près d'ici. Il faudra prier pour lui, l’abbé!

L'abbé répondit : « J’y penserai demain, en disant ma messe. Com-
ment s’appelle-t-il ?…

— Attends. c’est un nom du ";", assez difficile à retenir.
Jacques Eyssette… Oui, c’est cela. Jacques Eyssette.

Ce nom rappela à l’abbé certain petit pion de sa connaissance; et
sans perdre une minute il courut à l’hôtel Pilois. "
DAUDET;petit-chose;année ;117009;Jacques Eyssette;PER;None ;None;466501;466517;"ut près d'ici. Il faudra prier pour lui, l’abbé!

L'abbé répondit : « J’y penserai demain, en disant ma messe. Com-
ment s’appelle-t-il ?…

— Attends. c’est un nom du Midi, assez difficile à retenir.
";"… Oui, c’est cela. Jacques Eyssette.

Ce nom rappela à l’abbé certain petit pion de sa connaissance; et
sans perdre une minute il courut à l’hôtel Pilois. En entrant, il m’aper-
çut debout, cramponné "
DAUDET;petit-chose;année ;117009;Jacques Eyssette;PER;None ;None;466536;466552;" lui, l’abbé!

L'abbé répondit : « J’y penserai demain, en disant ma messe. Com-
ment s’appelle-t-il ?…

— Attends. c’est un nom du Midi, assez difficile à retenir.
Jacques Eyssette… Oui, c’est cela. ";".

Ce nom rappela à l’abbé certain petit pion de sa connaissance; et
sans perdre une minute il courut à l’hôtel Pilois. En entrant, il m’aper-
çut debout, cramponné à la main de Jacques. Il ne voulut "
DAUDET;petit-chose;année ;117009;Pilois;LOC;47.2334067;-0.4574376;466664;466670;" du Midi, assez difficile à retenir.
Jacques Eyssette… Oui, c’est cela. Jacques Eyssette.

Ce nom rappela à l’abbé certain petit pion de sa connaissance; et
sans perdre une minute il courut à l’hôtel ";". En entrant, il m’aper-
çut debout, cramponné à la main de Jacques. Il ne voulut pas déranger
ma douleur et renvoya tout le monde en disant qu’il veillerait avec moi;
puis il s’agenouilla, et ce ne f"
DAUDET;petit-chose;année ;117009;Jacques;PER;None ;None;466730;466737;"cela. Jacques Eyssette.

Ce nom rappela à l’abbé certain petit pion de sa connaissance; et
sans perdre une minute il courut à l’hôtel Pilois. En entrant, il m’aper-
çut debout, cramponné à la main de ";". Il ne voulut pas déranger
ma douleur et renvoya tout le monde en disant qu’il veillerait avec moi;
puis il s’agenouilla, et ce ne fut que fort avant dans la nuit qu’effrayé de
mon immobilité il me f"
DAUDET;petit-chose;année ;117009;Paris;LOC;48.8534951;2.3483915;467373;467378;"ue de vagues
souvenirs confus. Il y a là un grand trou dans ma mémoire. Pourtant
je me souviens, — mais comme de choses arrivées il y a des siècles, —
d’une longue marche interminable dans la boue de ";", derrière la
voiture noire. Je me vois allant, tête nue, entre Pierrotte et l’abbé
Germane. Une pluie froide mêlée de grésil nous fouette le visage;
Pierrotte a un grand parapluie; mais il le tient s"
